engine_id,mission_id,cycle,flight_phase,scenario,altitude_m,airspeed,ambient_temp,throttle_pct,engine_age_hours,rpm,engine_load,fuel_flow,egt,cht,oil_temp,oil_pressure,vibration,battery_voltage,alternator_voltage,battery_soc,injection_timing,health_index,degradation_severity,fault_type,is_anomaly,failure,RUL
E001,1,1,idle,hot_weather,15.336457435684874,0.0,40.750451195806455,0.2222222222222222,796.560443700367,983.9244800970738,0.2184066232918011,4.134967055478282,399.058713117527,52.75084110455505,51.63979744957881,25.029272404475712,0.3533012824071516,12.623498737744018,13.61833959656159,94.92018542952135,12.15680433624124,99.20343955629963,0.0,none,0,0,496.0
E001,1,2,idle,hot_weather,2.4235589859892395,2.7277244596278187,40.940564716391215,0.2222222222222222,796.560443700367,994.6957788757953,0.21872976225516275,4.240426334535948,402.89424963558906,54.590845261643366,52.34866465016566,25.061274328736097,0.3589152045323361,12.32903860765106,13.524371943628116,94.98150101990632,12.008881907116601,99.20343955629963,0.0,none,0,0,495.0
E001,1,3,idle,hot_weather,2.6152837582308877,1.790369963943372,38.04896481134617,0.2222222222222222,796.560443700367,983.4401704694251,0.21839209400297163,4.069379971203397,394.5413542819871,53.50728935949685,53.121193374184834,24.430707922949658,0.3415056111512816,12.508494847262025,13.505941888623644,94.99210379396635,11.657943846297362,99.20343955629963,0.0,none,0,0,494.0
E001,1,4,idle,hot_weather,16.475062637523642,0.0,38.697820493137684,0.2222222222222222,796.560443700367,1004.8419619613987,0.21903414774773083,4.449454985488936,401.5838443896062,58.011695475516035,53.153221363868255,24.0150280958781,0.4042721504732542,12.502078810322175,13.589588437951832,95.12263031999863,12.177866268547234,99.20343955629963,0.0,none,0,0,493.0
E001,1,5,idle,hot_weather,0.0,0.0,40.12784040316728,0.2222222222222222,796.560443700367,982.7487175877145,0.2183713504165203,4.009062758099096,390.7801792535871,55.96879187651439,53.85554699899174,23.65211266116707,0.3958833320451912,12.555816361385412,13.513044221338346,95.0037517713367,12.002030345414665,99.20343955629963,0.0,none,0,0,492.0
E001,1,6,idle,hot_weather,0.0,0.0,39.683757407656415,0.2222222222222222,796.560443700367,1010.6796553448658,0.21920927854923486,4.243833067944272,401.06044550877806,58.48770780908536,53.98138099098183,22.85023629394295,0.3923172704002669,12.59867082399492,13.575272742476916,94.96762926210963,12.669746311207058,99.20343955629963,0.0,none,0,0,491.0
E001,1,7,idle,hot_weather,0.0,0.0,39.98319884249571,0.2222222222222222,796.560443700367,982.2778139810677,0.2183572233083209,4.09354371737495,390.7389981395071,56.870027249585476,53.95314465899962,23.188246043049794,0.3786186311644334,12.633938419554257,13.45890185974654,94.92001204129014,12.328873343781774,99.20343955629963,0.0,none,0,0,490.0
E001,1,8,idle,hot_weather,12.678207554674847,4.840830024494805,39.14695607242642,0.2222222222222222,796.560443700367,991.505576266285,0.21863405617687742,3.972761674470074,400.27990544636356,57.564355556125264,54.16108108759067,23.42102602461661,0.3907432152982762,12.490034561825027,13.476496737095095,94.9249442964145,12.1607986917662,99.20343955629963,0.0,none,0,0,489.0
E001,1,9,idle,hot_weather,0.05986582399911464,0.8697685429272948,40.879397974862826,0.2222222222222222,796.560443700367,990.6309488767723,0.21860781735519205,3.7935069981629206,405.1860345669501,55.86044580370218,54.28487933442553,22.897208977352577,0.3715858007035478,12.593647419093548,13.597553576188332,95.05045920856779,12.043554523075588,99.20343955629963,0.0,none,0,0,488.0
E001,1,10,idle,hot_weather,6.804199537366758,0.0,40.77779193542895,0.2222222222222222,796.560443700367,1019.8772009331226,0.21948520491688256,5.009939441336626,399.9997148223119,62.124117255777605,53.7599280903152,24.758068872213723,0.35181048973751883,12.572622491357109,13.62789222635908,94.91037053507971,12.08068496563075,99.20343955629963,0.0,none,0,0,487.0
E001,1,11,idle,hot_weather,13.401584844043796,0.9301604190006125,40.06603069756122,0.2222222222222222,796.560443700367,1004.9543491842488,0.21903751936441634,3.883061546339551,384.5706997279026,54.01253604682898,54.39516802389467,25.319161168492545,0.30785784166663904,12.414810872199828,13.472881528697151,94.86050027287013,11.75898634746022,99.20343955629963,0.0,none,0,0,486.0
E001,1,12,idle,hot_weather,0.0,0.0,41.12724120696803,0.2222222222222222,796.560443700367,996.823992961834,0.2187936086777439,3.7645646311264973,391.7612192751885,54.52663922891593,55.473238336835344,23.020059579844183,0.3855272663438135,12.70093161797137,13.602537542377155,94.83354928343857,11.55890117912369,99.20343955629963,0.0,none,0,0,485.0
E001,1,13,idle,hot_weather,15.124963272596121,0.0,40.46750934225204,0.2222222222222222,796.560443700367,1007.4807916160458,0.21911331263737027,4.247677586578129,403.1607059747945,52.79543406591797,56.35816382963887,24.19062677801524,0.2621766327053026,12.4375162668864,13.509999423222794,94.82462348461632,11.7968218059617,99.20343955629963,0.0,none,0,0,484.0
E001,1,14,idle,hot_weather,7.576852069167889,0.19895494603147698,39.14070753711676,0.2222222222222222,796.560443700367,968.3921147900546,0.21794065233259052,4.016520627120436,395.9908343092796,60.19190074215615,57.798217617038354,22.38755833364502,0.30893433619611094,12.572497021961295,13.540257654272542,94.72979040039566,11.924854975037501,99.20343955629963,0.0,none,0,0,483.0
E001,1,15,idle,hot_weather,0.0,0.0,40.3687507840825,0.2222222222222222,796.560443700367,999.3529961553863,0.21886947877355048,3.4792409394532773,394.93947035632215,57.73823322977578,56.6344622547244,23.504084996635903,0.27294931103169784,12.580970344190204,13.663129101917637,94.78496246916728,11.472321172758527,99.20343955629963,0.0,none,0,0,482.0
E001,1,16,idle,hot_weather,28.846095823724887,1.5816122433801612,39.041117399171,0.2222222222222222,796.560443700367,1029.9627126670714,0.21978777026890103,4.614196794109222,405.0338671172539,53.303483131690996,57.944732880975394,23.206322845340647,0.3547139812002077,12.5825378920198,13.625085928155311,94.99984202756495,11.923844977265956,99.20343955629963,0.0,none,0,0,481.0
E001,1,17,idle,hot_weather,0.0,0.6892904524721047,40.878450301307275,0.2222222222222222,796.560443700367,1001.98519759604,0.2189484448167701,4.014139580392442,398.18909889182174,59.1895400901705,58.338167054743536,24.227515851704435,0.24970737928282338,12.511128668585684,13.614364578200389,94.81934007394317,11.942067136910975,99.20343955629963,0.0,none,0,0,480.0
E001,1,18,idle,hot_weather,0.0,1.336652036215994,39.95007408901375,0.2222222222222222,796.560443700367,1001.01869753754,0.21891944981501507,3.603530844567764,400.3449697030088,56.72633563161606,57.28180201275654,23.065863833826253,0.2635059097287573,12.616536756229378,13.703059772814695,94.90044116685553,11.948180756703715,99.20343955629963,0.0,none,0,0,479.0
E001,1,19,idle,hot_weather,0.0,0.0,39.815137636454736,0.2222222222222222,796.560443700367,1008.2219256946329,0.21913554665972787,4.552588801088364,402.7218900139335,60.069944581074665,58.349568742900885,24.6858062390145,0.2654254123780578,12.428048276077673,13.496567326709137,94.57212434820983,11.851012951842229,99.20343955629963,0.0,none,0,0,478.0
E001,1,20,idle,hot_weather,0.0,1.7956308168210962,39.31907045559606,0.2222222222222222,796.560443700367,1013.4340786497152,0.21929191124838035,4.348454122443588,405.4144049284174,50.44079599776869,57.72094266804223,23.545557404269353,0.33126888827426754,12.549435624433487,13.475831929527997,94.86683113089649,11.94148970370408,99.20343955629963,0.0,none,0,0,477.0
E001,1,21,idle,hot_weather,1.0434663731506695,3.257873895247983,41.22254133867403,0.2222222222222222,796.560443700367,970.0379996066521,0.21799002887708843,3.416626923956668,393.04472549019124,55.16791177660813,59.54053436381399,22.576154832499604,0.27741257360414273,12.494403325738132,13.481743518244041,94.78386472956299,12.37104945624427,99.20343955629963,0.0,none,0,0,476.0
E001,1,22,idle,hot_weather,0.0,0.0,39.8454705179312,0.2222222222222222,796.560443700367,974.7651027731346,0.2181318419720829,4.65245900866723,400.4612415049527,53.95839599611994,59.031015844879136,22.07141232735332,0.3288018800208745,12.486983950605234,13.520807701698068,94.74185599771084,12.11506652591892,99.20343955629963,0.0,none,0,0,475.0
E001,1,23,idle,hot_weather,0.0,0.0,39.571672177836895,0.2222222222222222,796.560443700367,1003.1543693662921,0.21898351996987764,4.320071279787045,395.39069741539396,49.966311884706826,57.385336187885564,24.002517791578324,0.2767331086793286,12.585403852274485,13.362739980134851,94.798095995742,11.866233544508047,99.20343955629963,0.0,none,0,0,474.0
E001,1,24,idle,hot_weather,12.394039309649578,2.6715686726404657,39.64786644951177,0.2222222222222222,796.560443700367,989.2768515715373,0.218567194436035,3.996273653229831,391.73243342945574,57.07646837676501,58.899863280925075,24.351768289986367,0.38304359893625556,12.632445181467613,13.529652639114293,94.72041747461869,11.961466756052584,99.20343955629963,0.0,none,0,0,473.0
E001,1,25,takeoff,hot_weather,6.797507223854076,0.0,40.53230918555335,0.2222222222222222,796.560443700367,1019.6803789332987,0.21947930025688783,4.759568785192698,408.25273637797335,55.22666632125095,60.613340959731076,23.76748204173443,0.3615335774289505,12.529427671679704,13.51332247407506,94.54761250801104,12.03228242395353,99.20343955629963,0.0,none,0,0,472.0
E001,1,26,takeoff,hot_weather,28.060087847668335,5.85112104500268,40.278487542624944,0.2541062801932367,796.560443700367,1138.7506450212868,0.2501528575148898,5.337412180693817,412.672850116085,58.49610145998077,59.12468913863043,26.864192798847967,0.3284360850767688,12.661017212951512,13.661263507149274,94.84222479411707,12.085512431607537,99.20343955629963,0.0,none,0,0,471.0
E001,1,27,takeoff,hot_weather,51.67483001613907,5.201885097954763,40.238819568117734,0.28599033816425123,796.560443700367,1257.9385607034337,0.28082994426071656,6.5553435150597,429.7383955125999,64.8076433126171,60.21325482191303,26.878024028367218,0.43290848729050113,12.64425774948177,13.668472046567006,94.76430175613469,12.323594566970902,99.20343955629963,0.0,none,0,0,470.0
E001,1,28,takeoff,hot_weather,77.5400846643926,12.040525935150118,40.169951437790495,0.3178743961352657,796.560443700367,1411.4145738560355,0.31253567393065684,7.937823885964631,443.6332469300555,58.83377428100182,60.914448002256826,26.284373734759345,0.3351913262452177,12.622576524110572,13.645939370628065,94.69860575452508,13.075460152793749,99.20343955629963,0.0,none,0,0,469.0
E001,1,29,takeoff,hot_weather,44.79745490358158,12.436884677089166,41.79382151391394,0.3497584541062802,796.560443700367,1532.6679031838023,0.3432747230858522,10.04749955430379,457.4820046168242,62.32759019276646,60.12588471877417,27.338528294309345,0.412355940321879,12.715797598655046,13.783630633743364,94.63838146279261,12.9603897119884,99.20343955629963,0.0,none,0,0,468.0
E001,1,30,takeoff,hot_weather,101.40688712862382,15.733848950993218,39.15880237491974,0.38164251207729466,796.560443700367,1713.8794212885823,0.3758125179043579,12.185481080630353,482.51943037889265,62.716976149464756,62.491334302065404,29.29209064244506,0.34453853080218794,12.775898926187674,13.857718842236904,94.59301424838914,13.154084745819446,99.20343955629963,0.0,none,0,0,467.0
E001,1,31,takeoff,hot_weather,86.83058131890618,21.3903056085572,38.96601814049368,0.41352657004830917,796.560443700367,1858.0438033084256,0.40723889864031554,14.11779269690581,508.16269673535027,65.74962888738176,61.515539111817255,29.254785221522543,0.42599764855943123,12.794582538157512,13.788831667974634,94.76738927070666,13.70530252059949,99.20343955629963,0.0,none,0,0,466.0
E001,1,32,takeoff,hot_weather,152.89511157943417,20.580806871198615,38.57753161957821,0.4454106280193237,796.560443700367,1997.9808854402281,0.43853846037963196,16.05383852580075,521.9693554311058,63.89517502021678,63.30387928251264,32.163988545051694,0.3811305346863061,12.933571944196546,13.859851369473486,94.91134409602238,14.025464209162736,99.20343955629963,0.0,none,0,0,465.0
E001,1,33,takeoff,hot_weather,173.82038403377396,22.465581895106606,39.920327248662446,0.4772946859903382,796.560443700367,2164.009272541968,0.47062076126804653,19.081115326174817,534.6458561216485,66.96708054960783,66.22299665595146,32.33723377236405,0.3024224649684808,12.97617494040607,13.77937419042185,94.77531664767395,13.834842489035477,99.20343955629963,0.0,none,0,0,464.0
